{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':2.2694480175782399e+01, 'y':0.0000000000000000e+00, 'z':0.0000000000000000e+00, 'p1':-2.8551579309220456e-04, 'p2':2.2510739735550561e-01, 'p3':-1.0641423116780697e-04, 'S1x':4.4444444444444444e-03, 'S1y':-8.8888888888888906e-03, 'S1z':-1.3333333333333334e-02, 'S2x':4.4444444444444444e-03, 'S2y':-5.5555555555555558e-03, 'S2z':6.6666666666666671e-03,'Hreal':9.9528727008298645e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':3.7907380949117258e+00, 'y':-1.2191718506375492e+01, 'z':-3.3369840659841010e-01, 'p1':3.0355140137169201e-01, 'p2':9.6248489149547395e-02, 'p3':-3.6817537419691357e-03, 'S1x':-2.6441531471916003e-03, 'S1y':1.0075143580537720e-02, 'S1z':-1.2963145674844297e-02, 'S2x':-6.9441935942257949e-03, 'S2y':-1.3346375506831125e-03, 'S2z':6.7125737418445497e-03,'Hreal':9.9197131337880229e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':4.6237084856303969e+00, 'y':-1.1895488654099571e+01, 'z':-3.4253319484562261e-01, 'p1':2.9624096746853273e-01, 'p2':1.1704807180513971e-01, 'p3':-3.1126997765556982e-03, 'S1x':-2.6801355895416917e-03, 'S1y':1.0066329131298221e-02, 'S1z':-1.2962603938388171e-02, 'S2x':-6.9360565585751943e-03, 'S2y':-1.3805598586675895e-03, 'S2z':6.7116989055178962e-03,'Hreal':9.9196867007401890e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':5.4660807648613057e+00, 'y':-1.1527044592301520e+01, 'z':-3.5006651942964545e-01, 'p1':2.8712444124508130e-01, 'p2':1.3810077552663227e-01, 'p3':-2.5065948171327265e-03, 'S1x':-2.7175685738486063e-03, 'S1y':1.0056991937206394e-02, 'S1z':-1.2962057862964433e-02, 'S2x':-6.9272534454132362e-03, 'S2y':-1.4282697132719101e-03, 'S2z':6.7108072267476572e-03,'Hreal':9.9196591644840648e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':6.3093238714340822e+00, 'y':-1.1081918121897942e+01, 'z':-3.5606073000281807e-01, 'p1':2.7608691489283654e-01, 'p2':1.5919474165066258e-01, 'p3':-1.8657421131270798e-03, 'S1x':-2.7563979756245428e-03, 'S1y':1.0047122948058027e-02, 'S1z':-1.2961512276273504e-02, 'S2x':-6.9177614199954834e-03, 'S2y':-1.4776920160403215e-03, 'S2z':6.7098980280709880e-03,'Hreal':9.9196305569987364e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':7.1447824998610177e+00, 'y':-1.0556075211229491e+01, 'z':-3.6028543820874365e-01, 'p1':2.6302396135933415e-01, 'p2':1.8011455943406196e-01, 'p3':-1.1926570788661328e-03, 'S1x':-2.7966015567499939e-03, 'S1y':1.0036704863339808e-02, 'S1z':-1.2960971608655168e-02, 'S2x':-6.9075508348748369e-03, 'S2y':-1.5287936241718866e-03, 'S2z':6.7089686110168474e-03,'Hreal':9.9196008858171769e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':7.9636098942811495e+00, 'y':-9.9457699987619019e+00, 'z':-3.6251320189971686e-01, 'p1':2.4783798319729899e-01, 'p2':2.0063956821153642e-01, 'p3':-4.9003432254039931e-04, 'S1x':-2.8381913947195677e-03, 'S1y':1.0025710925914503e-02, 'S1z':-1.2960439801884095e-02, 'S2x':-6.8965831065212384e-03, 'S2y':-1.5815864725689300e-03, 'S2z':6.7080141614234996e-03,'Hreal':9.9195701319869434e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':8.7564990193379746e+00, 'y':-9.2475166682880268e+00, 'z':-3.6251402123893867e-01, 'p1':2.3043747608255716e-01, 'p2':2.2053709657172937e-01, 'p3':2.3912883955048178e-04, 'S1x':-2.8812091320635676e-03, 'S1y':1.0014105515329606e-02, 'S1z':-1.2959920311731231e-02, 'S2x':-6.8848102829700726e-03, 'S2y':-1.6361215663320387e-03, 'S2z':6.7070277987220771e-03,'Hreal':9.9195382532856591e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':9.4996254159481079e+00, 'y':-8.4737660961270862e+00, 'z':-3.6012125317043719e-01, 'p1':2.1112846895065698e-01, 'p2':2.3920898435521484e-01, 'p3':9.7709993469558519e-04, 'S1x':-2.9248741456355310e-03, 'S1y':1.0002080554497722e-02, 'S1z':-1.2959425358970713e-02, 'S2x':-6.8724194668464376e-03, 'S2y':-1.6914110444922227e-03, 'S2z':6.7060202546162231e-03,'Hreal':9.9195058175021689e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.0175147115385892e+01, 'y':-7.6400414096393536e+00, 'z':-3.5533509323334378e-01, 'p1':1.9029538392894252e-01, 'p2':2.5620517046599856e-01, 'p3':1.7078638145182465e-03, 'S1x':-2.9685250147707277e-03, 'S1y':9.9898121583018949e-03, 'S1z':-1.2958963002480658e-02, 'S2x':-6.8595931232198490e-03, 'S2y':-1.7466239200606979e-03, 'S2z':6.7049992819310225e-03,'Hreal':9.9194733085892361e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.0778186194819463e+01, 'y':-6.7522010240024297e+00, 'z':-3.4818990831615748e-01, 'p1':1.6808239470518113e-01, 'p2':2.7140038580968778e-01, 'p3':2.4265259671827112e-03, 'S1x':-3.0121549434176235e-03, 'S1y':9.9773027590858362e-03, 'S1z':-1.2958532404229194e-02, 'S2x':-6.8463375078958106e-03, 'S2y':-1.8017603169139037e-03, 'S2z':6.7039578454244336e-03,'Hreal':9.9194407262053585e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1304368420517356e+01, 'y':-5.8165030771977664e+00, 'z':-3.3873592870692171e-01, 'p1':1.4464407202516011e-01, 'p2':2.8468168260166860e-01, 'p3':3.1282635921795095e-03, 'S1x':-3.0557576673420389e-03, 'S1y':9.9645556950219739e-03, 'S1z':-1.2958131991158974e-02, 'S2x':-6.8326581799465491e-03, 'S2y':-1.8568214237359353e-03, 'S2z':6.7028892800885019e-03,'Hreal':9.9194080700133536e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1697296937836628e+01, 'y':-4.9670562668728966e+00, 'z':-3.2866348762403419e-01, 'p1':1.2334320701596647e-01, 'p2':2.9461850671195566e-01, 'p3':3.7224163017009313e-03, 'S1x':-3.0937358500396348e-03, 'S1y':9.9532545369273705e-03, 'S1z':-1.2957805849537084e-02, 'S2x':-6.8203931651360100e-03, 'S2y':-1.9047537005107750e-03, 'S2z':6.7019309693605329e-03,'Hreal':9.9193795459636058e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2026721224589304e+01, 'y':-4.0908468604243193e+00, 'z':-3.1693974014625642e-01, 'p1':1.0134954388732467e-01, 'p2':3.0296788137732761e-01, 'p3':4.2970836764166971e-03, 'S1x':-3.1316858958173720e-03, 'S1y':9.9417791388587140e-03, 'S1z':-1.2957499018909727e-02, 'S2x':-6.8078123189589156e-03, 'S2y':-1.9526322907912207e-03, 'S2z':6.7009437299133251e-03,'Hreal':9.9193509653445844e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2290789944288914e+01, 'y':-3.1926048460720566e+00, 'z':-3.0362613384815335e-01, 'p1':7.8780934587942844e-02, 'p2':3.0968079828572470e-01, 'p3':4.8493195319513340e-03, 'S1x':-3.1696051099773192e-03, 'S1y':9.9301330067631099e-03, 'S1z':-1.2957209257233019e-02, 'S2x':-6.7949174829172359e-03, 'S2y':-2.0004594720437921e-03, 'S2z':6.6999243731318868e-03,'Hreal':9.9193223279230303e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2488002861620055e+01, 'y':-2.2771903164667542e+00, 'z':-2.8879229811818469e-01, 'p1':5.5758769127078278e-02, 'p2':3.1471697156669720e-01, 'p3':5.3762878668209540e-03, 'S1x':-3.2074913570082119e-03, 'S1y':9.9183198997536103e-03, 'S1z':-1.2956934027066977e-02, 'S2x':-6.7817098053828346e-03, 'S2y':-2.0482377988114303e-03, 'S2z':6.6988702286043473e-03,'Hreal':9.9192936334747106e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2599609711139291e+01, 'y':-1.5120797762711997e+00, 'z':-2.7545594563862846e-01, 'p1':3.6499923830495544e-02, 'p2':3.1758850090564211e-01, 'p3':5.7903427223869224e-03, 'S1x':-3.2387411917618688e-03, 'S1y':9.9084449343487258e-03, 'S1z':-1.2956715799022965e-02, 'S2x':-6.7705712220780534e-03, 'S2y':-2.0876448053015555e-03, 'S2z':6.6979722900470991e-03,'Hreal':9.9192699025571440e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2664419667574919e+01, 'y':-7.4148182686299113e-01, 'z':-2.6118366820080069e-01, 'p1':1.7087741698687417e-02, 'p2':3.1928296678028489e-01, 'p3':6.1838741921470880e-03, 'S1x':-3.2699669417869518e-03, 'S1y':9.8984611155978116e-03, 'S1z':-1.2956503909754991e-02, 'S2x':-6.7592195979505930e-03, 'S2y':-2.1270219573335750e-03, 'S2z':6.6970483292462489e-03,'Hreal':9.9192461324829972e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2682498438892825e+01, 'y':-8.5505679231841603e-02, 'z':-2.4837836363247850e-01, 'p1':5.5104220591388128e-04, 'p2':3.1979113342153953e-01, 'p3':6.5006340007515888e-03, 'S1x':-3.2964408398851236e-03, 'S1y':9.8899068357729963e-03, 'S1z':-1.2956327812684503e-02, 'S2x':-6.7494210810719081e-03, 'S2y':-2.1604086363991855e-03, 'S2z':6.6962435662621207e-03,'Hreal':9.9192259343420164e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2666614575341798e+01, 'y':5.7060738093075725e-01, 'z':-2.3496855335391612e-01, 'p1':-1.6000111071335404e-02, 'p2':3.1944301228608196e-01, 'p3':6.8008195630054058e-03, 'S1x':-3.3228972039329842e-03, 'S1y':9.8812772019870928e-03, 'S1z':-1.2956153937432775e-02, 'S2x':-6.7394683598450949e-03, 'S2y':-2.1937758922057756e-03, 'S2z':6.6954194690079663e-03,'Hreal':9.9192057078373441e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2613120627360953e+01, 'y':1.2604676389620950e+00, 'z':-2.2021573985398302e-01, 'p1':-3.3414493075575168e-02, 'p2':3.1814844329012842e-01, 'p3':7.0984795598839868e-03, 'S1x':-3.3507677030680943e-03, 'S1y':9.8721000544358048e-03, 'S1z':-1.2955971832948302e-02, 'S2x':-6.7288088647809025e-03, 'S2y':-2.2289303699679756e-03, 'S2z':6.6945297797246332e-03,'Hreal':9.9191843550049008e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2513903210779009e+01, 'y':1.9964619479978660e+00, 'z':-2.0372623801166997e-01, 'p1':-5.2007051981923652e-02, 'p2':3.1570261735749866e-01, 'p3':7.3955338636321581e-03, 'S1x':-3.3806566349081331e-03, 'S1y':9.8621615722813763e-03, 'S1z':-1.2955776304796491e-02, 'S2x':-6.7171767161358364e-03, 'S2y':-2.2666356035994117e-03, 'S2z':6.6935512479718929e-03,'Hreal':9.9191614043230802e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2361404630336949e+01, 'y':2.7707245525979403e+00, 'z':-1.8552051519966989e-01, 'p1':-7.1581727279826243e-02, 'p2':3.1191270426963069e-01, 'p3':7.6846913591838550e-03, 'S1x':-3.4123892236462288e-03, 'S1y':9.8515024626075545e-03, 'S1z':-1.2955566712283493e-02, 'S2x':-6.7045979062986781e-03, 'S2y':-2.3066723545673976e-03, 'S2z':6.6924851787688840e-03,'Hreal':9.9191369799932649e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2149104405565632e+01, 'y':3.5738115590995876e+00, 'z':-1.6566798201057492e-01, 'p1':-9.1902188179024083e-02, 'p2':3.0661151963663813e-01, 'p3':7.9584466074878665e-03, 'S1x':-3.4457627934417305e-03, 'S1y':9.8401748555988922e-03, 'S1z':-1.2955342041158372e-02, 'S2x':-6.6911115987259191e-03, 'S2y':-2.3487856359992380e-03, 'S2z':6.6913346885362013e-03,'Hreal':9.9191112287782157e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1871324508272346e+01, 'y':4.3966420690366155e+00, 'z':-1.4424460677640980e-01, 'p1':-1.1274080503993730e-01, 'p2':2.9965279697248004e-01, 'p3':8.2098914616237154e-03, 'S1x':-3.4806236000671509e-03, 'S1y':9.8282165690248609e-03, 'S1z':-1.2955100472316544e-02, 'S2x':-6.6767399719646322e-03, 'S2y':-2.3927813260490581e-03, 'S2z':6.6901023293324917e-03,'Hreal':9.9190842610490981e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1522964646072555e+01, 'y':5.2307203624314802e+00, 'z':-1.2132364748728262e-01, 'p1':-1.3388429123189646e-01, 'p2':2.9090454148043199e-01, 'p3':8.4326866324892624e-03, 'S1x':-3.5168762724529755e-03, 'S1y':9.8156470804615630e-03, 'S1z':-1.2954839385221123e-02, 'S2x':-6.6614828302661872e-03, 'S2y':-2.4385377874457524e-03, 'S2z':6.6887897459622691e-03,'Hreal':9.9190561432103863e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1099503050256907e+01, 'y':6.0675283545394638e+00, 'z':-9.6987693410654302e-02, 'p1':-1.5511833157060467e-01, 'p2':2.8024902081789566e-01, 'p3':8.6207731682303394e-03, 'S1x':-3.5544596819009179e-03, 'S1y':9.8024749774690105e-03, 'S1z':-1.2954555588926999e-02, 'S2x':-6.6453259642283470e-03, 'S2y':-2.4859750999241827e-03, 'S2z':6.6873985178158117e-03,'Hreal':9.9190269160557387e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.0596804967812311e+01, 'y':6.8985888917453231e+00, 'z':-7.1323812223022767e-02, 'p1':-1.7622918209420291e-01, 'p2':2.6757793739728980e-01, 'p3':8.7683058511125629e-03, 'S1x':-3.5933525288477162e-03, 'S1y':9.7886952607085329e-03, 'S1z':-1.2954245347264996e-02, 'S2x':-6.6282373620286921e-03, 'S2y':-2.5350617628697170e-03, 'S2z':6.6859299753557902e-03,'Hreal':9.9189965901822441e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.0011148869431949e+01, 'y':7.7150897877797977e+00, 'z':-4.4431338734660875e-02, 'p1':-1.9699411458166705e-01, 'p2':2.5279306790848949e-01, 'p3':8.8694859146975433e-03, 'S1x':-3.6335610220836309e-03, 'S1y':9.7742928809390374e-03, 'S1z':-1.2953904538675136e-02, 'S2x':-6.6101710310599191e-03, 'S2y':-2.5857987521777570e-03, 'S2z':6.6843856903697693e-03,'Hreal':9.9189651553036573e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':9.3389695210557875e+00, 'y':8.5079886143538257e+00, 'z':-1.6414884462837738e-02, 'p1':-2.1718405512999134e-01, 'p2':2.3579975544179588e-01, 'p3':8.9184828882250926e-03, 'S1x':-3.6751311839779595e-03, 'S1y':9.7592375120579538e-03, 'S1z':-1.2953528622905528e-02, 'S2x':-6.5910599269403966e-03, 'S2y':-2.6382345878465693e-03, 'S2z':6.6827670618638223e-03,'Hreal':9.9189325703503206e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':8.5826646513558824e+00, 'y':9.2623343602682713e+00, 'z':1.2396915562288852e-02, 'p1':-2.3641868849698938e-01, 'p2':2.1665394889919889e-01, 'p3':8.9095507016432093e-03, 'S1x':-3.7178281540939675e-03, 'S1y':9.7436005741956544e-03, 'S1z':-1.2953115898799840e-02, 'S2x':-6.5709664876337772e-03, 'S2y':-2.6920606175875319e-03, 'S2z':6.6810880366664580e-03,'Hreal':9.9188990154334111e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':7.7650625853469100e+00, 'y':9.9501597661433898e+00, 'z':4.1043730374446807e-02, 'p1':-2.5398365287716418e-01, 'p2':1.9593003104010676e-01, 'p3':8.8405935082033968e-03, 'S1x':-3.7605180939351765e-03, 'S1y':9.7277909798917182e-03, 'S1z':-1.2952675250203936e-02, 'S2x':-6.5504000279529720e-03, 'S2y':-2.7458340426386352e-03, 'S2z':6.6793999122703339e-03,'Hreal':9.9188653821475470e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':6.8919565343975382e+00, 'y':1.0566453094998801e+01, 'z':6.9331986299433379e-02, 'p1':-2.6974834145643645e-01, 'p2':1.7377245424433405e-01, 'p3':8.7120643644057541e-03, 'S1x':-3.8032063896601600e-03, 'S1y':9.7118062996375178e-03, 'S1z':-1.2952206351677395e-02, 'S2x':-6.5293526095585898e-03, 'S2y':-2.7995483906327165e-03, 'S2z':6.6777100575278157e-03,'Hreal':9.9188316701337542e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':5.9695533072980052e+00, 'y':1.1106703433309523e+01, 'z':9.7070505350825939e-02, 'p1':-2.8359454327357547e-01, 'p2':1.5033657060574310e-01, 'p3':8.5248218480766282e-03, 'S1x':-3.8458980457139504e-03, 'S1y':9.6956431197323320e-03, 'S1z':-1.2951709637617877e-02, 'S2x':-6.5078168539517119e-03, 'S2y':-2.8531959932723552e-03, 'S2z':6.6760258180404691e-03,'Hreal':9.9187978790300291e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':5.1274255009937573e+00, 'y':1.1513794033054564e+01, 'z':1.2073640448625672e-01, 'p1':-2.9405056950671038e-01, 'p2':1.2891760890428938e-01, 'p3':8.3138700930141946e-03, 'S1x':-3.8832485598019706e-03, 'S1y':9.6813547498455135e-03, 'S1z':-1.2951253246339309e-02, 'S2x':-6.4885729506744963e-03, 'S2y':-2.9000622737210212e-03, 'S2z':6.6745627704001475e-03,'Hreal':9.9187682553951617e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':4.2572128346531288e+00, 'y':1.1857340865712128e+01, 'z':1.4371573132455123e-01, 'p1':-3.0289677623698891e-01, 'p2':1.0676287154767938e-01, 'p3':8.0600406605476557e-03, 'S1x':-3.9206076373656589e-03, 'S1y':9.6669230929596929e-03, 'S1z':-1.2950777717534135e-02, 'S2x':-6.4689464276848933e-03, 'S2y':-2.9468643016924024e-03, 'S2z':6.6731140561809600e-03,'Hreal':9.9187385707247189e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':3.3636888618679324e+00, 'y':1.2135382352537718e+01, 'z':1.6588965174834025e-01, 'p1':-3.1008046220231639e-01, 'p2':8.3992923759198077e-02, 'p3':7.7646495548660795e-03, 'S1x':-3.9579773770583079e-03, 'S1y':9.6523443270831837e-03, 'S1z':-1.2950284703219333e-02, 'S2x':-6.4489340303674212e-03, 'S2y':-2.9935950966068071e-03, 'S2z':6.6716839383423954e-03,'Hreal':9.9187088247779720e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':2.4517667871487161e+00, 'y':1.2346314363356088e+01, 'z':1.8714352715326507e-01, 'p1':-3.1555792323294735e-01, 'p2':6.0732171016499956e-02, 'p3':7.4292320637957673e-03, 'S1x':-3.9953593546670834e-03, 'S1y':9.6376142854543712e-03, 'S1z':-1.2949776227107858e-02, 'S2x':-6.4285331824852666e-03, 'S2y':-3.0402472697604412e-03, 'S2z':6.6702763034183271e-03,'Hreal':9.9186790173155315e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.6825549334278120e+00, 'y':1.2469774832811021e+01, 'z':2.0404820293896403e-01, 'p1':-3.1879007321471958e-01, 'p2':4.1094721336996765e-02, 'p3':7.1208757497647429e-03, 'S1x':-4.0264746310952710e-03, 'S1y':9.6252390586221426e-03, 'S1z':-1.2949343030818138e-02, 'S2x':-6.4112603794883871e-03, 'S2y':-3.0790006587595774e-03, 'S2z':6.6691246497037815e-03,'Hreal':9.9186541677439000e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':9.0702522127858343e-01, 'y':1.2545393124272650e+01, 'z':2.2017925916391529e-01, 'p1':-3.2080205812820523e-01, 'p2':2.1280576110341756e-02, 'p3':6.7871264780497579e-03, 'S1x':-4.0575993504593762e-03, 'S1y':9.6127533686764764e-03, 'S1z':-1.2948902270247380e-02, 'S2x':-6.3937166700898090e-03, 'S2y':-3.1176897298916800e-03, 'S2z':6.6679926660316502e-03,'Hreal':9.9186292752686300e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':2.4427212085231487e-01, 'y':1.2571810679845484e+01, 'z':2.3325473416088302e-01, 'p1':-3.2154551919256147e-01, 'p2':4.3356039192989117e-03, 'p3':6.4839960816897345e-03, 'S1x':-4.0840949107673625e-03, 'S1y':9.6020386091134786e-03, 'S1z':-1.2948522430347071e-02, 'S2x':-6.3785728056574122e-03, 'S2y':-3.1505612684115409e-03, 'S2z':6.6670458945783479e-03,'Hreal':9.9186080570756052e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-4.1906179078930428e-01, 'y':1.2563235644352053e+01, 'z':2.4569428312961117e-01, 'p1':-3.2139422726889461e-01, 'p2':-1.2635439332685194e-02, 'p3':6.1641437609529382e-03, 'S1x':-4.1105970911106404e-03, 'S1y':9.5912402001991724e-03, 'S1z':-1.2948139356559880e-02, 'S2x':-6.3632325668509463e-03, 'S2y':-3.1833800294851864e-03, 'S2z':6.6661151498857672e-03,'Hreal':9.9185868076208972e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.0950983590683063e+00, 'y':1.2518367768317548e+01, 'z':2.5770717942500265e-01, 'p1':-3.2031527122393338e-01, 'p2':-2.9943060743983778e-02, 'p3':5.8211475536635131e-03, 'S1x':-4.1376659975138194e-03, 'S1y':9.5801254452014799e-03, 'S1z':-1.2947745995634736e-02, 'S2x':-6.3473656366781032e-03, 'S2y':-3.2168351756217397e-03, 'S2z':6.6651818602860881e-03,'Hreal':9.9185650765941225e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.8159651814434525e+00, 'y':1.2429885202927075e+01, 'z':2.6977233809592233e-01, 'p1':-3.1812349292252301e-01, 'p2':-4.8411396826870089e-02, 'p3':5.4362132106608374e-03, 'S1x':-4.1666847731442165e-03, 'S1y':9.5681119884661759e-03, 'S1z':-1.2947323306292504e-02, 'S2x':-6.3301331129562866e-03, 'S2y':-3.2526242400668158e-03, 'S2z':6.6642012746208510e-03,'Hreal':9.9185417491161609e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-2.5765069728942347e+00, 'y':1.2290056485346195e+01, 'z':2.8165441149785375e-01, 'p1':-3.1461900391954112e-01, 'p2':-6.7910917792153760e-02, 'p3':5.0080800993072315e-03, 'S1x':-4.1975832711684336e-03, 'S1y':9.5552061406546807e-03, 'S1z':-1.2946873758225909e-02, 'S2x':-6.3115315995302531e-03, 'S2y':-3.2906424743481670e-03, 'S2z':6.6631801174516885e-03,'Hreal':9.9185168743119145e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-3.3675593260570653e+00, 'y':1.2092207467796072e+01, 'z':2.9306265635258927e-01, 'p1':-3.0962815099454766e-01, 'p2':-8.8209066759419794e-02, 'p3':4.5378677471199346e-03, 'S1x':-4.2301651313468736e-03, 'S1y':9.5414664003297886e-03, 'S1z':-1.2946402269091490e-02, 'S2x':-6.2916350683686166e-03, 'S2y':-3.3306297041758941e-03, 'S2z':6.6621289572904819e-03,'Hreal':9.9184906024946107e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-4.1800574687514436e+00, 'y':1.1830546234259714e+01, 'z':3.0372558658624943e-01, 'p1':-3.0299949045421354e-01, 'p2':-1.0907537461351036e-01, 'p3':4.0270359016623368e-03, 'S1x':-4.2642701803940154e-03, 'S1y':9.5269368335497429e-03, 'S1z':-1.2945913803913545e-02, 'S2x':-6.2704997421247893e-03, 'S2y':-3.3723713593975624e-03, 'S2z':6.6610564253525217e-03,'Hreal':9.9184630546800090e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-5.0054556354271309e+00, 'y':1.1499919849415939e+01, 'z':3.1339434956882978e-01, 'p1':-2.9459762576620274e-01, 'p2':-1.3029221831228516e-01, 'p3':3.4770682567725262e-03, 'S1x':-4.2997911085963288e-03, 'S1y':9.5116395213043388e-03, 'S1z':-1.2945413081836256e-02, 'S2x':-6.2481526441805907e-03, 'S2y':-3.4157187978345470e-03, 'S2z':6.6599686134772478e-03,'Hreal':9.9184343088522797e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-5.8353099671472517e+00, 'y':1.1095749010743356e+01, 'z':3.2183349688045870e-01, 'p1':-2.8430151105568396e-01, 'p2':-1.5164412159003604e-01, 'p3':2.8896379052256328e-03, 'S1x':-4.3366571134809666e-03, 'S1y':9.4955808443344149e-03, 'S1z':-1.2944904763224584e-02, 'S2x':-6.2246001271136723e-03, 'S2y':-3.4605690061903960e-03, 'S2z':6.6588695522773285e-03,'Hreal':9.9184044128301119e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-6.6612656033338355e+00, 'y':1.0613848538634889e+01, 'z':3.2881738673148586e-01, 'p1':-2.7199985628977946e-01, 'p2':-1.7291742375851163e-01, 'p3':2.2665252822700365e-03, 'S1x':-4.3748359928903989e-03, 'S1y':9.4787499149823276e-03, 'S1z':-1.2944393377236595e-02, 'S2x':-6.1998250091769968e-03, 'S2y':-3.5068668846462564e-03, 'S2z':6.6577610960601094e-03,'Hreal':9.9183733821927988e-01}
